title,date,duration_s,enclosure_url,enclosure_bytes,guid
"#483 – Julia Shaw: Criminal Psychology of Murder, Serial Killers, Memory & Sex",2025-10-14,10130,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_julia_shaw.mp3,121565138,https://lexfridman.com/?p=6338
"#484 – Dan Houser: GTA, Red Dead Redemption, Rockstar, Absurd & Future of Gaming",2025-10-31,10441,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_dan_houser.mp3,125294939,https://lexfridman.com/?p=6348
"#485 – David Kirtley: Nuclear Fusion, Plasma Physics, and the Future of Energy",2025-11-17,,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_david_kirtley.mp3,5242880,https://lexfridman.com/?p=6354
#486 – Michael Levin: Hidden Reality of Alien Intelligence & Biological Life,2025-11-30,,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_michael_levin_2.mp3,5242880,https://lexfridman.com/?p=6361
#487 – Irving Finkel: Deciphering Secrets of Ancient Civilizations & Flood Myths,2025-12-12,,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_irving_finkel.mp3,5242880,https://lexfridman.com/?p=6369
"#488 – Infinity, Paradoxes that Broke Mathematics, Gödel Incompleteness & the Multiverse – Joel David Hamkins",2025-12-31,,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_joel_david_hamkins.mp3,5242880,https://lexfridman.com/?p=6378
#489 – Paul Rosolie: Uncontacted Tribes in the Amazon Jungle,2026-01-13,11666,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_paul_rosolie_3.mp3,139995282,https://lexfridman.com/?p=6384
"#490 – State of AI in 2026: LLMs, Coding, Scaling Laws, China, Agents, GPUs, AGI",2026-02-01,,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_ai_sota_2026.mp3,5242880,https://lexfridman.com/?p=6394
#491 – OpenClaw: The Viral AI Agent that Broke the Internet – Peter Steinberger,2026-02-12,,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_peter_steinberger.mp3,5242880,https://lexfridman.com/?p=6413
"#492 – Rick Beato: Greatest Guitarists of All Time, History & Future of Music",2026-03-01,,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_rick_beato.mp3,5242880,https://lexfridman.com/?p=6421
"#493 – Jeff Kaplan: World of Warcraft, Overwatch, Blizzard, and Future of Gaming",2026-03-11,,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_jeff_kaplan.mp3,241790669,https://lexfridman.com/?p=6426
#494 – Jensen Huang: NVIDIA – The $4 Trillion Company & the AI Revolution,2026-03-23,,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_jensen_huang.mp3,116997396,https://lexfridman.com/?p=6434
"#495 – Vikings, Ragnar, Berserkers, Valhalla & the Warriors of the Viking Age",2026-04-09,7796,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_lars_brownworth.mp3,93553684,https://lexfridman.com/?p=6441
#496 – FFmpeg: The Incredible Technology Behind Video on the Internet,2026-05-06,15821,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_ffmpeg.mp3,189853118,https://lexfridman.com/?p=6450
"#497 – Biggest Mysteries in Physics: Antimatter, Dark Energy & ToE – Don Lincoln",2026-05-29,10912,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_don_lincoln.mp3,130943841,https://lexfridman.com/?p=6457
"#498 – Anthony Kaldellis: Roman Empire, Byzantine Empire, Rise & Fall of Empires",2026-06-30,,https://media.blubrry.com/takeituneasy/ins.blubrry.com/takeituneasy/lex_ai_anthony_kaldellis.mp3,191739073,https://lexfridman.com/?p=6466
